Blockno,UnixTimestamp,DateTime (UTC),Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3083.38454496098/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Total Value,Net Value,Fee Ratio,Time Gap,Block Gap,Total Value_z,Net Value_z,Fee Ratio_z,Time Gap_z,Block Gap_z,IF_Score,anomaly_label,StatScore,TempScore,FinalScore,FraudFlag,label
19557365,1711930523,2024-04-01 00:15:23,0.0,0,0.0,0.006994596,21.5670292046459,3505.52,0.0,0.0,6994595.999999999,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.9367925577179153,-0.7720706989145539,-0.7729268195142854,0.1977600649924148,0,0.0377096848083185,0.0526315789088538,0.1047142157020641,0,0
19557365,1711930523,2024-04-01 00:15:23,0.0,0,0.0,0.00321138,9.90191945999679,3505.52,0.0,0.0,3211379.9999999995,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.1952884117608027,1.3089823978901738,1.3406275133112149,0.1548932722569747,0,0.0323528258126602,0.0526315789088538,0.0854247550096247,0,0
19557365,1711930523,2024-04-01 00:15:23,3.5,0,10791.8459073634,0.0047187602559091,14.5497524444465,3505.52,3.5,3.5,0.0013482172155888,0.0,0.0,2.454891398878473,2.454891398878473,-0.4341368135617913,-0.7720706989145539,-0.7729268195142854,0.6435516557190513,0,0.0830949473211213,0.6330824748628834,0.4172751361886457,1,1
19557366,1711930535,2024-04-01 00:15:35,0.0,0,0.0,0.0127281066321024,39.24564727604,3505.52,0.0,0.0,12728106.632102398,0.0,0.0,-0.2188538498405188,-0.2188538498405188,2.0605512605234417,-0.7720706989145539,-0.7729268195142854,0.4260620829314701,0,0.0671331410741194,0.0526315792675856,0.2078044054557529,0,0
19557366,1711930535,2024-04-01 00:15:35,0.1,0,308.338454496098,0.0039762610636142,12.2603419102784,3505.52,0.1,0.1,0.0397626102385158,0.0,0.0,-0.1424611284485476,-0.1424611284485476,-0.4341368060326331,-0.7720706989145539,-0.7729268195142854,0.1085103741616912,0,0.0225484163074989,0.0326840411734896,0.058960324422374,0,0
19557366,1711930535,2024-04-01 00:15:35,0.0,0,0.0,0.0053158644271767,16.3908542178647,3505.52,0.0,0.0,5315864.4271767,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.6077639161606843,-0.7720706989145539,-0.7729268195142854,0.1016311613521868,0,0.0290947038334122,0.0526315792714387,0.0628166619285273,0,0
19557366,1711930535,2024-04-01 00:15:35,0.1,0,308.338454496098,0.0030269729373409,9.33332157301221,3505.52,0.1,0.1,0.0302697290707117,12.0,1.0,-0.1424611284485476,-0.1424611284485476,-0.4341368078932223,0.2684558494878098,0.2838503468984646,0.1238468777947057,0,0.0093622319378682,0.0330550201250096,0.0598946479180315,0,0
19557366,1711930535,2024-04-01 00:15:35,0.1,0,308.338454496098,0.0030269729373409,9.33332157301221,3505.52,0.1,0.1,0.0302697290707117,0.0,0.0,-0.1424611284485476,-0.1424611284485476,-0.4341368078932223,-0.7720706989145539,-0.7729268195142854,0.1085103741616912,0,0.0225484163562149,0.0334124522826582,0.0591060066636941,0,0
19557366,1711930535,2024-04-01 00:15:35,0.6,0,1850.03072697659,0.0023109954908975,7.12568778010809,3505.52,0.6,0.6,0.0038516591450764,0.0,0.0,0.2395024785113082,0.2395024785113082,-0.4341368130711208,-0.7720706989145539,-0.7729268195142854,0.2159410123827877,0,0.0250892572545049,0.0717684505104923,0.1107657979570155,0,0
19557367,1711930547,2024-04-01 00:15:47,0.0,0,0.0,0.0027648345398135,8.52504808943551,3505.52,0.0,0.0,2764834.5398135,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.1077662321954233,0.2684558494878098,0.2838503468984646,0.0285741433771527,0,0.0028170435044229,0.0526315792635807,0.0230827906053463,0,0
19557368,1711930559,2024-04-01 00:15:59,1.0,0,3083.38454496098,0.004867079668,15.007078227405,3505.52,1.0,1.0,0.0048670796631329,12.0,1.0,0.545073364079193,0.545073364079193,-0.4341368128721,0.2684558494878098,0.2838503468984646,0.2651048525084746,0,0.0199038576659499,0.1205840840154444,0.1381203008728587,0,0
19557371,1711930607,2024-04-01 00:16:47,0.0,0,0.0,0.0004930972173504,1.52040833914178,3505.52,0.0,0.0,493097.2173504,48.0,3.0,-0.2188538498405188,-0.2188538498405188,-0.3374905660238425,3.3900354946949016,2.397404679723965,0.4809668337804658,0,0.0905644805782164,0.0526315792976984,0.2391388416030126,0,0
19557372,1711930619,2024-04-01 00:16:59,0.125,0,385.423068120122,0.0030821772469345,9.50353768802832,3505.52,0.125,0.125,0.0246574177782166,12.0,1.0,-0.1233629481005548,-0.1233629481005548,-0.4341368089932261,0.2684558494878098,0.2838503468984646,0.1227506208654072,0,0.008862182914482,0.0314160120240251,0.0589283239167607,0,0
19557376,1711930667,2024-04-01 00:17:47,0.2,0,616.676908992196,0.0035104878412289,10.8241839549188,3505.52,0.2,0.2,0.0175524391183823,48.0,4.0,-0.0660684070565764,-0.0660684070565764,-0.4341368103857903,3.3900354946949016,3.454181846136715,0.6206815983683761,0,0.0890945838419839,0.0197471186338946,0.287859896610923,0,0
19557376,1711930667,2024-04-01 00:17:47,0.0,0,0.0,0.0042514108094025,13.1087343839918,3505.52,0.0,0.0,4251410.809402499,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3991327487204384,-0.7720706989145539,-0.7729268195142854,0.0252202885562283,0,0.0236320987247393,0.0526315793064918,0.0300672707736854,0,0
19557378,1711930691,2024-04-01 00:18:11,0.2,0,616.676908992196,0.0026540422312931,8.18343279764293,3505.52,0.2,0.2,0.0132702110901144,24.0,2.0,-0.0660684070565764,-0.0660684070565764,-0.4341368112251,1.3089823978901738,1.3406275133112149,0.2516982762767098,0,0.0346062184988908,0.0207433155662605,0.1186704610234923,0,0
19557381,1711930727,2024-04-01 00:18:47,0.0,0,0.0,0.0032231376225616,9.93817273168884,3505.52,0.0,0.0,3223137.6225616,36.0,3.0,-0.2188538498405188,-0.2188538498405188,0.1975928865452256,2.3495089462925374,2.397404679723965,0.3477245739626485,0,0.0596573467269394,0.0526315793114728,0.1734790841381298,0,0
19557381,1711930727,2024-04-01 00:18:47,0.0,0,0.0,0.0021013629374087,6.47931000456001,3505.52,0.0,0.0,2101362.9374087,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0222731163133501,-0.7720706989145539,-0.7729268195142854,0.0077202103878545,0,0.0137647554198175,0.0526315792932547,0.0191203021817197,0,0
19557383,1711930751,2024-04-01 00:19:11,0.0,0,0.0,0.0026820961802702,8.26993391034411,3505.52,0.0,0.0,2682096.1802702,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.0915496491002346,1.3089823978901738,1.3406275133112149,0.1418669709637088,0,0.0296366262062935,0.0526315792932547,0.0791277547266519,0,0
19557384,1711930763,2024-04-01 00:19:23,0.1,0,308.338454496098,0.0030581677120333,9.42950705918237,3505.52,0.1,0.1,0.0305816768145162,12.0,1.0,-0.1424611284485476,-0.1424611284485476,-0.434136807832081,0.2684558494878098,0.2838503468984646,0.1238468777947057,0,0.0093622319362673,0.0351605156294139,0.060315747018272,0,0
19557385,1711930775,2024-04-01 00:19:35,0.5,0,1541.69227248049,0.0035575906741872,10.9694201020863,3505.52,0.5,0.5,0.007115181334144,12.0,1.0,0.1631097571193371,0.1631097571193371,-0.4341368124314757,0.2684558494878098,0.2838503468984646,0.1726362165539128,0,0.0099028766106597,0.0280298449196673,0.0786216062497624,0,0
19557387,1711930799,2024-04-01 00:19:59,0.1,0,308.338454496098,0.0033015278672743,10.1798800007118,3505.52,0.1,0.1,0.0330152783425902,24.0,2.0,-0.1424611284485476,-0.1424611284485476,-0.4341368073550992,1.3089823978901738,1.3406275133112149,0.2382636091598624,0,0.0366064146063129,0.0367428006517919,0.1172965696368285,0,0
19557390,1711930835,2024-04-01 00:20:35,1.0,0,3083.38454496098,0.0041219685496956,12.7096141209467,3505.52,1.0,1.0,0.0041219685455736,36.0,3.0,0.545073364079193,0.545073364079193,-0.4341368130181406,2.3495089462925374,2.397404679723965,0.5824046487027611,0,0.0743922230348425,0.2025518351635697,0.3032291157277554,0,0
19557390,1711930835,2024-04-01 00:20:35,0.0,0,0.0,0.0035659687268357,10.9952528601394,3505.52,0.0,0.0,3565968.7268357,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.2647872220476924,-0.7720706989145539,-0.7729268195142854,0.0055600322741636,0,0.0201145199787925,0.0526315792157307,0.0207961367443285,0,0
19557392,1711930859,2024-04-01 00:20:59,0.19,0,585.843063542586,0.0032478421852068,10.014346398339,3505.52,0.19,0.19,0.0170939061479626,24.0,2.0,-0.0737076791957735,-0.0737076791957735,-0.434136810475662,1.3089823978901738,1.3406275133112149,0.252147281951666,0,0.0348062381001433,0.0051819941581944,0.1158178068523626,0,0
19557393,1711930871,2024-04-01 00:21:11,0.0,0,0.0,0.0020794942996405,6.41188058484604,3505.52,0.0,0.0,2079494.2996405,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0265593335347709,0.2684558494878098,0.2838503468984646,0.0341561437052002,0,0.000690797340315,0.0526315792211794,0.024465092262442,0,0
19557393,1711930871,2024-04-01 00:21:11,0.0,0,0.0,0.0022185058814224,6.84050674768291,3505.52,0.0,0.0,2218505.8814223995,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.000686709045757,-0.7720706989145539,-0.7729268195142854,0.0059116286383952,0,0.0131995569402968,0.0526315792151105,0.0181707900744989,0,0
19557393,1711930871,2024-04-01 00:21:11,0.0,0,0.0,0.0007564714498953,2.33249237731155,3505.52,0.0,0.0,756471.4498953,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2858696473741233,-0.7720706989145539,-0.7729268195142854,0.0142490082613388,0,0.020666522662305,0.0526315792087394,0.0244925282112054,0,0
19557393,1711930871,2024-04-01 00:21:11,0.0,0,0.0,0.0006324771626548,1.95017030837064,3505.52,0.0,0.0,632477.1626548,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.3101723247956155,-0.7720706989145539,-0.7729268195142854,0.0102956694317794,0,0.021302841441833,0.0526315791626764,0.0231657201819802,0,0
19557397,1711930919,2024-04-01 00:21:59,0.0,0,0.0,0.0021467672018078,6.6193088116836,3505.52,0.0,0.0,2146767.2018078,48.0,4.0,-0.2188538498405188,-0.2188538498405188,-0.0133739547809223,3.3900354946949016,3.454181846136715,0.5549806848702654,0,0.0820781116521143,0.0526315791626764,0.2653498344414872,0,0
19557397,1711930919,2024-04-01 00:21:59,0.1,0,308.338454496098,0.0029227616757529,9.01199817962077,3505.52,0.1,0.1,0.0292276164652528,0.0,0.0,-0.1424611284485476,-0.1424611284485476,-0.4341368080974747,-0.7720706989145539,-0.7729268195142854,0.1085103741616912,0,0.0225484163615628,0.0107774406409431,0.0545790043374902,0,0
19557399,1711930943,2024-04-01 00:22:23,0.0,0,0.0,0.0037380926683018,11.525977161074,3505.52,0.0,0.0,3738092.6683018,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.2985232329483633,1.3089823978901738,1.3406275133112149,0.1670680747630641,0,0.0350558306825995,0.0526315790523727,0.09137587798874,0,0
19557400,1711930955,2024-04-01 00:22:35,0.0,0,0.0,0.002637316,8.13185939457831,3505.52,0.0,0.0,2637315.9999999995,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.0827728070359538,0.2684558494878098,0.2838503468984646,0.02880354067281,0,0.0021626388263756,0.0526315790304825,0.0229127876057707,0,0
19557400,1711930955,2024-04-01 00:22:35,0.0,0,0.0,0.0020296719414317,6.25825909555164,3505.52,0.0,0.0,2029671.9414317,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0363244342250792,-0.7720706989145539,-0.7729268195142854,0.008814401266011,0,0.0141326621038952,0.0526315789902604,0.0197051411460145,0,0
19557400,1711930955,2024-04-01 00:22:35,0.2378331025842903,0,733.33091278852,0.001934903,5.96605000619863,3505.52,0.2378331025842903,0.2378331025842903,0.0081355495548762,0.0,0.0,-0.0371666704054209,-0.0371666704054209,-0.4341368122314852,-0.7720706989145539,-0.7729268195142854,0.1251294661599754,0,0.0197914839775095,0.0504853256875963,0.0680654451925132,0,0
19557402,1711930979,2024-04-01 00:22:59,0.0,0,0.0,0.0027101951551143,8.35657385510767,3505.52,0.0,0.0,2710195.1551143,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.0970570021945452,1.3089823978901738,1.3406275133112149,0.1429309057037634,0,0.0297808256349664,0.0526315789984229,0.0796110083351765,0,0
19557404,1711931003,2024-04-01 00:23:23,0.2,0,616.676908992196,0.0029449002530601,9.08025992673741,3505.52,0.2,0.2,0.0147245011916779,24.0,2.0,-0.0660684070565764,-0.0660684070565764,-0.4341368109400615,1.3089823978901738,1.3406275133112149,0.2516982762767098,0,0.0346062184914276,0.0340820900057568,0.1213382159084063,0,0
19557405,1711931015,2024-04-01 00:23:35,0.0,0,0.0,0.0027866522998993,8.59232063368977,3505.52,0.0,0.0,2786652.2998993,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.112042477474339,0.2684558494878098,0.2838503468984646,0.0285741433771527,0,0.0029290087471675,0.0526315790373457,0.0231275766571972,0,0
19557408,1711931051,2024-04-01 00:24:11,0.0,0,0.0,0.0042762612649256,13.185357894487,3505.52,0.0,0.0,4276261.264925599,36.0,3.0,-0.2188538498405188,-0.2188538498405188,0.4040033973430127,2.3495089462925374,2.397404679723965,0.3748589272068103,0,0.0650618082204059,0.0526315790373457,0.1864946099783556,0,0
19557408,1711931051,2024-04-01 00:24:11,0.3,0,925.015363488294,0.0028967583371528,8.9318198872639,3505.52,0.3,0.3,0.0096558610916564,0.0,0.0,0.0103243143353947,0.0103243143353947,-0.4341368119335066,-0.7720706989145539,-0.7729268195142854,0.1483624644910242,0,0.0190886685984666,0.0675394752144608,0.0804883482786885,0,0
19557409,1711931063,2024-04-01 00:24:23,0.0,0,0.0,0.00317544,9.79110261945089,3505.52,0.0,0.0,3175439.9999999995,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.1882442305653069,0.2684558494878098,0.2838503468984646,0.0353320533766526,0,0.0049242048189326,0.0526315789762176,0.0266288190734776,0,0
19557410,1711931075,2024-04-01 00:24:35,0.07,0,215.836918147269,0.0024043385759355,7.41350040589332,3505.52,0.07,0.07,0.0343476934512543,12.0,1.0,-0.165378944866139,-0.165378944866139,-0.434136807093948,0.2684558494878098,0.2838503468984646,0.1223933349013074,0,0.0099622907795659,0.0175076167883434,0.056443773630018,0,0
19557411,1711931087,2024-04-01 00:24:47,0.0,0,0.0,0.0031582141473319,9.73798869156044,3505.52,0.0,0.0,3158214.1473319,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.1848679916270485,0.2684558494878098,0.2838503468984646,0.0345793523115111,0,0.0048358045079987,0.0526315785120875,0.0262923784302214,0,0
19557412,1711931099,2024-04-01 00:24:59,0.0,0,0.0,0.008950121281751,27.5966656356775,3505.52,0.0,0.0,8950121.281751,12.0,1.0,-0.2188538498405188,-0.2188538498405188,1.3200723133391423,0.2684558494878098,0.2838503468984646,0.3094569273873296,0,0.0345589422503404,0.0526315785120875,0.1481326635574855,0,0
19557412,1711931099,2024-04-01 00:24:59,0.15,0,462.507681744147,0.0029507222258257,9.09821130758394,3505.52,0.15,0.15,0.0196714813743614,0.0,0.0,-0.104264767752562,-0.104264767752562,-0.4341368099704615,-0.7720706989145539,-0.7729268195142854,0.1096038597037813,0,0.0215483183062281,0.096630847744105,0.0717870407528247,0,0
19557414,1711931123,2024-04-01 00:25:23,0.0,0,0.0,0.0066673951113285,20.5581430414188,3505.52,0.0,0.0,6667395.111328499,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.8726617188996271,1.3089823978901738,1.3406275133112149,0.3174991389912944,0,0.050088540631564,0.0526315784758312,0.1575613875443096,0,0
19557416,1711931147,2024-04-01 00:25:47,0.0,0,0.0,0.0030169816920211,9.3025147216082,3505.52,0.0,0.0,3016981.6920211,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.1571866614686169,1.3089823978901738,1.3406275133112149,0.151941286277493,0,0.0313552048994039,0.0526315784758312,0.083844912165925,0,0
19557420,1711931195,2024-04-01 00:26:35,0.0,0,0.0,0.0042908188472495,13.2302445188367,3505.52,0.0,0.0,4290818.8472495,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.4068566596595932,-0.7720706989145539,-0.7729268195142854,0.0266712849013249,0,0.023834334449501,0.0526315784758312,0.0307285634354966,0,0
19557420,1711931195,2024-04-01 00:26:35,0.2,0,616.676908992196,0.0026133562619968,8.05798230871799,3505.52,0.2,0.2,0.01306678124465,48.0,4.0,-0.0660684070565764,-0.0660684070565764,-0.4341368112649719,3.3900354946949016,3.454181846136715,0.6206815983683761,0,0.0890945838650036,0.1147406380007881,0.3068586004935095,0,0
19557421,1711931207,2024-04-01 00:26:47,0.015,0,46.2507681744147,0.0026243796470315,8.09197164376716,3505.52,0.015,0.015,0.1749586314715245,0.0,0.0,-0.2073949416317231,-0.2073949416317231,-0.4341367795344342,-0.7720706989145539,-0.7729268195142854,0.0986786577669789,0,0.0242485823911327,0.0402265951774132,0.0572162150987273,0,0
19557421,1711931207,2024-04-01 00:26:47,0.3,0,925.015363488294,0.0034274145072655,10.5680369208776,3505.52,0.3,0.3,0.0114247149861359,12.0,1.0,0.0103243143353947,0.0103243143353947,-0.4341368115868142,0.2684558494878098,0.2838503468984646,0.150969175404477,0,0.0059024841710425,0.1617779643095923,0.0951042566921262,0,0
19557423,1711931231,2024-04-01 00:27:11,0.0,0,0.0,0.0066379320410235,20.4672970657933,3505.52,0.0,0.0,6637932.041023499,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.8668870053268933,1.3089823978901738,1.3406275133112149,0.3137717450858425,0,0.0499373408839397,0.0526315787562156,0.156009950139156,0,0
19557426,1711931267,2024-04-01 00:27:47,0.0,0,0.0,0.004016869247555,12.3855525570404,3505.52,0.0,0.0,4016869.247555,36.0,3.0,-0.2188538498405188,-0.2188538498405188,0.3531629863518141,2.3495089462925374,2.397404679723965,0.3652086438736926,0,0.0637306500228317,0.0526315787562156,0.1821020333098529,0,0
19557426,1711931267,2024-04-01 00:27:47,0.15,0,462.507681744147,0.0023709645628798,7.31059548983403,3505.52,0.15,0.15,0.0158064303138224,0.0,0.0,-0.104264767752562,-0.104264767752562,-0.4341368107280051,-0.7720706989145539,-0.7729268195142854,0.1096038597037813,0,0.0215483183260629,0.0446641543097309,0.0613937020738838,0,0
19557427,1711931279,2024-04-01 00:27:59,0.0,0,0.0,0.0005289072076456,1.63082430977316,3505.52,0.0,0.0,528907.2076456,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.3304718665177676,0.2684558494878098,0.2838503468984646,0.0490328659988361,0,0.0086481614083569,0.0526315787108913,0.0335987267050554,0,0
19557428,1711931291,2024-04-01 00:28:11,0.0,0,0.0,0.0044279436099567,13.6530528928992,3505.52,0.0,0.0,4427943.609956699,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.4337328887886659,0.2684558494878098,0.2838503468984646,0.049918390641839,0,0.0113518523031765,0.0526315787108913,0.0350344129201845,0,0
19557431,1711931327,2024-04-01 00:28:47,0.0,0,0.0,0.0057782192402434,17.8164719027629,3505.52,0.0,0.0,5778219.2402434,36.0,3.0,-0.2188538498405188,-0.2188538498405188,0.69838470302355,2.3495089462925374,2.397404679723965,0.4551214094798578,0,0.0727696154672252,0.0526315785826174,0.2216827256953566,0,0
19557432,1711931339,2024-04-01 00:28:59,0.0,0,0.0,0.0040667932765572,12.5394875364879,3505.52,0.0,0.0,4066793.2765572,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3629480143512765,-0.7720706989145539,-0.7729268195142854,0.0154173947449516,0,0.0226846711795353,0.0526315785826174,0.0257671420863182,0,0
19557432,1711931339,2024-04-01 00:28:59,0.0,0,0.0,0.0021974687010622,6.77564103089071,3505.52,0.0,0.0,2197468.7010622,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.003436543884114,0.2684558494878098,0.2838503468984646,0.0313791142456277,0,8.537164854436356e-05,0.0526315785826174,0.0231121100741923,0,0
19557432,1711931339,2024-04-01 00:28:59,0.0,0,0.0,0.0006103383358807,1.88190779205191,3505.52,0.0,0.0,610338.3358806999,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.3145114986201133,-0.7720706989145539,-0.7729268195142854,0.0112046149393716,0,0.0214164543472869,0.0526315782814999,0.0235747433709634,0,0
19557432,1711931339,2024-04-01 00:28:59,1.055,0,3252.97069493383,0.0006061922776749,1.86912390025756,3505.52,1.055,1.055,0.000574589836114,0.0,0.0,0.5870893608447771,0.5870893608447771,-0.434136813713421,-0.7720706989145539,-0.7729268195142854,0.3078023875306475,0,0.0341901500211378,0.5198046661168153,0.2407579482440772,0,0
19557433,1711931351,2024-04-01 00:29:11,1.067,0,3289.97130947337,0.0024452159946488,7.53954120699172,3505.52,1.067,1.067,0.0022916738447583,0.0,0.0,0.5962564874118137,0.5962564874118137,-0.4341368133768754,-0.7720706989145539,-0.7729268195142854,0.3125820530923318,0,0.034430173557376,0.3297851380345694,0.204761918266797,0,0
19557433,1711931351,2024-04-01 00:29:11,0.0,0,0.0,0.0008262092533868,2.54752084279668,3505.52,0.0,0.0,826209.2533868,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2722011519937671,0.2684558494878098,0.2838503468984646,0.0526072907312847,0,0.0071224550302051,0.0526315791125104,0.034418214127098,0,0
19557433,1711931351,2024-04-01 00:29:11,0.0,0,0.0,0.0006059747332803,1.86845312723333,3505.52,0.0,0.0,605974.7332802999,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.3153667575901288,-0.7720706989145539,-0.7729268195142854,0.0111103285576344,0,0.0214388476554209,0.0526315791125104,0.0235459863077242,0,0
